loa,lb,bt,cb,resistance_n,total_mass_kg,stability_margin,feasible,reason
4.716805936061029,2.7832321302778396,4.622160171799546,0.4244641223028798,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.4189467634260504,2.8804356974150545,2.9188525654412074,0.36169899829423646,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.609686056291725,2.0334961576215544,4.684123856085208,0.5800974428761145,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.2004236992892166,1.9451803808970638,4.131372842833463,0.4877958795523199,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.857942431667126,2.545736002509811,5.849582076702875,0.38941606096591946,22.881308983019963,152.82376458410621,0.07079887622673142,True,
5.2754057011106275,3.497744173998348,3.14399804466491,0.4424837832069506,12.381574652174034,272.51994776549765,0.057840068962764,True,
3.721136676468144,3.779494259934514,2.501814293369393,0.5738004303105451,12.094248265084966,202.23860987939375,0.14301980714737267,True,
1.4714347727555135,2.3881650329798907,2.5116854312522476,0.592313161469977,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.817166947193728,2.6975771323699567,4.983922723727838,0.36262719969772783,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
3.8611331584749187,2.5010761588942727,4.430082759942672,0.42677721262974544,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.3930054683859545,2.802985713413391,4.224614433039245,0.4727603642521537,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.877766198358182,2.872218971231224,5.014002189217402,0.5081525246096724,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
1.8466283054192818,3.2202866844488978,3.196291748323538,0.5121606520150284,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.080 m³
4.752791548420104,3.1783463235021228,5.268040644495262,0.452142029020176,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.956250922338887,3.738542987196599,4.356592141078516,0.42570839927137605,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.690022097654143,3.0268490175936527,3.0097131127843335,0.45256267435989417,14.410493901859656,340.5125959994758,0.048741636488123075,True,
1.7684814757798133,2.8247523191226573,3.420391006576916,0.3886247094582988,1000000.0,1000000.0,-1000000.0,False,중량 143.0 kg에 필요한 배수용적 0.140 m³가 갑판까지 잠긴 부피보다 큽니다 — 설계 침수.
4.845200337477656,2.4197267973751346,5.84825373617177,0.5224384862564373,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
3.0524648719759306,2.3723045601561434,2.994242767900009,0.43786052925112157,13.140476210730654,189.7523253418139,0.15855793541471278,True,
3.8600585609793723,1.7333603295219768,4.5039264499128135,0.40313203697138256,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
1.9940182858002375,2.052514397057964,3.513220371506169,0.5022052649591419,15.260400081626873,145.89183378792902,0.17393333159131213,True,
2.441914512927285,3.2445619747916883,4.239721423763749,0.4386544770998126,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.112 m³
5.811624451501698,3.84956265109168,3.210542015997513,0.46668568728918064,12.619793841196943,292.72142993704756,0.001249532201935022,True,
3.881287095139284,2.499661971711884,3.789399394807952,0.5898889630655222,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.042158518455624,3.8525771568074902,3.715353449104705,0.511888620347474,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
3.822837154454397,3.5246468423986883,3.265861812187072,0.35940094792206834,16.441591930093306,181.5862398906763,0.09872232916618542,True,
5.089713666747573,3.7488924612289356,2.658550998287771,0.5695522438064451,13.346687500700899,285.02569944077345,0.030552922033667274,True,
3.496438392684409,1.8725824541400344,3.3792595324485224,0.3923380523387735,18.745691687867808,235.4894342941699,0.07985866584678081,True,
